time,open,close,high,low,vol,amount,realOpen,realClose,realHigh,realLow
1743205320,0.18065,0.18061,0.18066,0.18055,65976.0,1191637.73,0.18065,0.18061,0.18066,0.18055
1743205380,0.18061,0.1806,0.18071,0.18057,23568.0,425779.914,0.18061,0.1806,0.18071,0.18057
1743205440,0.1806,0.18053,0.18063,0.18047,70875.0,1279298.574,0.1806,0.18053,0.18063,0.18047
1743205500,0.18053,0.18055,0.18063,0.18051,22483.0,405917.105,0.18053,0.18055,0.18063,0.18051
1743205560,0.18055,0.18052,0.18057,0.18044,50863.0,918209.283,0.18055,0.18052,0.18057,0.18044
1743205620,0.18052,0.18035,0.18055,0.18031,49693.0,896339.106,0.18051,0.18035,0.18055,0.18031
1743205680,0.18035,0.1801,0.18035,0.1801,40268.0,725808.458,0.18031,0.1801,0.18035,0.1801
1743205740,0.1801,0.18018,0.18024,0.18008,63056.0,1136044.558,0.18011,0.18018,0.18024,0.18008
1743205800,0.18018,0.18006,0.18019,0.18004,68340.0,1230891.493,0.18018,0.18006,0.18019,0.18004
1743205860,0.18006,0.18009,0.18012,0.18002,25685.0,462535.706,0.18006,0.18009,0.18012,0.18002
1743205920,0.18009,0.18011,0.18019,0.18009,16940.0,305185.977,0.18009,0.18011,0.18019,0.18009
1743205980,0.18011,0.18011,0.18016,0.18006,33723.0,607343.957,0.18012,0.18011,0.18016,0.18006
1743206040,0.18011,0.18013,0.18016,0.18007,23055.0,415244.479,0.18013,0.18013,0.18016,0.18007
1743206100,0.18013,0.18008,0.18016,0.18003,22338.0,402269.753,0.18015,0.18008,0.18016,0.18003
1743206160,0.18008,0.18001,0.18008,0.18,24283.0,437158.572,0.18007,0.18001,0.18008,0.18
1743206220,0.18001,0.18,0.18004,0.18,13697.0,246583.139,0.18002,0.18,0.18004,0.18
1743206280,0.18,0.18008,0.18009,0.18,26523.0,477583.336,0.18001,0.18008,0.18009,0.18
1743206340,0.18008,0.18014,0.18014,0.18006,21661.0,390057.85,0.18007,0.18014,0.18014,0.18006
