symbol,displayName,displayNameEn,positionOpenType,baseCoin,quoteCoin,baseCoinName,quoteCoinName,futureType,settleCoin,contractSize,minLeverage,maxLeverage,countryConfigContractMaxLeverage,priceScale,volScale,amountScale,priceUnit,volUnit,minVol,maxVol,bidLimitPriceRate,askLimitPriceRate,takerFeeRate,makerFeeRate,maintenanceMarginRate,initialMarginRate,riskBaseVol,riskIncrVol,riskLongShortSwitch,riskIncrMmr,riskIncrImr,riskLevelLimit,priceCoefficientVariation,indexOrigin,state,isNew,isHot,isHidden,conceptPlate,conceptPlateId,riskLimitType,maxNumOrders,marketOrderMaxLevel,marketOrderPriceLimitRate1,marketOrderPriceLimitRate2,triggerProtect,appraisal,showAppraisalCountdown,automaticDelivery,apiAllowed,depthStepList,limitMaxVol,threshold,baseCoinIconUrl,id,vid,baseCoinId,createTime,openingTime,openingCountdownOption,showBeforeOpen,isMaxLeverage,isZeroFeeRate,riskLimitMode,isZeroFeeSymbol,riskLimitCustom,deliveryTime,deliveryPriceTrend
BTC_USDT,BTC_USDT永续,BTC_USDT PERPETUAL,3,BTC,USDT,BTC,USDT,1,USDT,0.0001,1,400,200,1,0,4,0.1,1,1,1500000,0.1,0.1,0.0004,0,0.0015,0.0025,15000000,0,0,0.0,0.0,1,0.004,['BITGET' 'BYBIT' 'BINANCE' 'HTX' 'OKX' 'MEXC' 'KUCOIN'],0,False,False,False,['mc-trade-zone-pow'],[12],BY_VOLUME,[200  50],20,0.2,0.005,0.1,0,0,0,False,['0.1' '1' '10' '100'],10000000,0,https://public.mocortech.com/coin/F20210514192151938ROhGjOFp2Fpgb7.png,10,128f589271cb4951b03e71e6323eb7be,febc9973be4d4d53bb374476239eb219,1591242684000,0,1,True,False,False,CUSTOM,False,"[{'imr': 0.0025, 'level': 1, 'maxLeverage': 400, 'maxVol': 30000, 'mmr': 0.0015}
 {'imr': 0.005, 'level': 2, 'maxLeverage': 200, 'maxVol': 60000, 'mmr': 0.004}
 {'imr': 0.01, 'level': 3, 'maxLeverage': 100, 'maxVol': 250000, 'mmr': 0.005}
 {'imr': 0.02, 'level': 4, 'maxLeverage': 50, 'maxVol': 1200000, 'mmr': 0.01}
 {'imr': 0.05, 'level': 5, 'maxLeverage': 20, 'maxVol': 10000000, 'mmr': 0.02}
 {'imr': 0.1, 'level': 6, 'maxLeverage': 10, 'maxVol': 15000000, 'mmr': 0.05}]",,
ETH_USDT,ETH_USDT永续,ETH_USDT PERPETUAL,3,ETH,USDT,ETH,USDT,1,USDT,0.01,1,400,200,2,0,4,0.01,1,1,250000,0.1,0.1,0.0002,0,0.0015,0.0025,4500000,0,0,0.0,0.0,1,0.004,['BITGET' 'BYBIT' 'BINANCE' 'HTX' 'OKX' 'MEXC' 'KUCOIN'],0,False,False,False,[],[],BY_VOLUME,[200  50],20,0.2,0.005,0.1,0,0,0,False,['0.01' '0.1' '1' '10'],750000,0,https://public.mocortech.com/coin/F20210514192245176s204wBafa2yLQ0.png,11,128f589271cb4951b03e71e6323eb7be,93c38b0169214f8689763ce9a63a73ff,1591243107000,0,1,True,False,False,CUSTOM,False,"[{'imr': 0.0025, 'level': 1, 'maxLeverage': 400, 'maxVol': 15000, 'mmr': 0.0015}
 {'imr': 0.005, 'level': 2, 'maxLeverage': 200, 'maxVol': 30000, 'mmr': 0.004}
 {'imr': 0.01, 'level': 3, 'maxLeverage': 100, 'maxVol': 90000, 'mmr': 0.005}
 {'imr': 0.02, 'level': 4, 'maxLeverage': 50, 'maxVol': 400000, 'mmr': 0.01}
 {'imr': 0.05, 'level': 5, 'maxLeverage': 20, 'maxVol': 3000000, 'mmr': 0.02}
 {'imr': 0.1, 'level': 6, 'maxLeverage': 10, 'maxVol': 4500000, 'mmr': 0.05}]",,
SOL_USDT,SOL_USDT永续,SOL_USDT PERPETUAL,3,SOL,USDT,SOL,USDT,1,USDT,0.1,1,200,0,2,0,4,0.01,1,1,150000,0.1,0.1,0.0,0,0.004,0.005,700000,700000,0,0.056,0.095,1,0.2,['BITGET' 'BYBIT' 'BINANCE' 'HTX' 'OKX' 'MEXC' 'KUCOIN'],0,False,True,False,['mc-trade-zone-0fees' 'mc-trade-zone-SOL'],[45 37],BY_VOLUME,[200  50],20,0.2,0.005,0.1,0,0,0,False,['0.01' '0.1' '1'],900000,0,https://public.mocortech.com/coin/F20250215193518264H6zzNm9ofQqCcy.png,51,128f589271cb4951b03e71e6323eb7be,8dedc95886d14867ad9a1668a38666db,1601014066000,0,1,True,False,True,INCREASE,True,,,
FUN_USDT,FUN_USDT永续,FUN_USDT PERPETUAL,3,FUN,USDT,FUN,USDT,1,USDT,1000.0,1,50,0,6,0,4,1e-06,1,1,10000,0.2,0.2,0.0002,0,0.004,0.02,10000,10000,0,0.004,0.004,1,0.05,['BINANCE'],0,False,True,False,[],[],BY_VOLUME,[200  50],20,0.2,0.005,0.1,0,0,0,False,['0.000001' '0.00001'],10000,0,https://public.mocortech.com/coin/F20230505214132379301nmsZTF6hzyo.png,514,128f589271cb4951b03e71e6323eb7be,e43bfc8af8ef47e986e9ef3faf3b7108,1702612658000,0,1,True,False,False,INCREASE,False,,,
TUT_USDT,TUT_USDT永续,TUT_USDT PERPETUAL,3,TUT,USDT,TUT,USDT,1,USDT,100.0,1,20,0,5,0,4,1e-05,1,1,7000,0.5,0.5,0.0002,0,0.005,0.05,7000,7000,0,0.005,0.005,1,0.2,['BITGET' 'MEXC' 'KUCOIN'],0,False,True,False,[],[],BY_VOLUME,[200  50],20,0.2,0.005,0.1,0,0,0,False,['0.00001' '0.0001'],7000,0,https://public.mocortech.com/coin/F20250317210459709YxB07CgP6uRp9c.png,1092,128f589271cb4951b03e71e6323eb7be,0cc6ee7392bf42f89bd1e85ed432f5e7,1742280624000,0,1,False,False,False,INCREASE,False,,,
XRP_USDT,XRP_USDT永续,XRP_USDT PERPETUAL,3,XRP,USDT,XRP,USDT,1,USDT,1.0,1,200,0,4,0,4,0.0001,1,1,840000,0.1,0.1,0.0002,0,0.004,0.005,840000,3360000,0,0.016,0.035,2,0.2,['BITGET' 'BYBIT' 'BINANCE' 'HTX' 'OKX' 'MEXC' 'KUCOIN'],0,False,True,False,[],[],BY_VOLUME,[200  50],20,0.2,0.005,0.1,0,0,0,False,['0.0001' '0.001' '0.01' '0.1'],840000,0,https://public.mocortech.com/coin/F202104221745146880dOdh9YlnLZonx.png,16,128f589271cb4951b03e71e6323eb7be,a7ceba5c75644a82ad2ccc1069f7a177,1592559058000,0,1,True,False,False,INCREASE,False,,,
BTC_USD,BTC_USD永续,BTC_USD PERPETUAL,3,BTC,USD,BTC,USD,1,BTC,100.0,1,125,0,1,0,8,0.1,1,1,3000,0.1,0.1,0.0004,0,0.004,0.008,1000,1000,0,0.004,0.004,1,0.004,['BITSTAMP' 'COINBASE' 'KRAKEN'],0,False,False,False,['mc-trade-zone-pow'],[12],BY_VOLUME,[200  50],20,0.2,0.005,0.1,0,0,0,False,['0.1' '1' '10' '100'],3000,0,https://public.mocortech.com/coin/F20231101111825680YsbkMWhkkPyroH.png,77,febc9973be4d4d53bb374476239eb219,febc9973be4d4d53bb374476239eb219,1608718223000,0,1,True,False,False,INCREASE,False,,,
ETH_USD,ETH_USD永续,ETH_USD PERPETUAL,3,ETH,USD,ETH,USD,1,ETH,10.0,1,125,0,2,0,8,0.01,1,1,30000,0.1,0.1,0.0002,0,0.004,0.008,30000,30000,0,0.004,0.004,1,0.004,['BITSTAMP' 'COINBASE' 'KRAKEN'],0,False,False,False,[],[],BY_VOLUME,[200  50],20,0.2,0.005,0.1,0,0,0,False,['0.01' '0.1' '1' '10'],30000,0,https://public.mocortech.com/coin/F20241211153103061QboHcHdi9ZO354.png,78,93c38b0169214f8689763ce9a63a73ff,93c38b0169214f8689763ce9a63a73ff,1608719685000,0,1,True,False,False,INCREASE,False,,,
VON_USDT,VON_USDT永续,VON_USDT PERPETUAL,3,VON,USDT,VON,USDT,1,USDT,1000.0,1,50,0,7,0,4,1e-07,1,1,10500,0.2,0.2,0.0002,0,0.01,0.02,10500,10500,0,0.005,0.005,1,0.05,['MEXC'],0,False,True,False,[],[],BY_VOLUME,[200  50],20,0.2,0.005,0.1,0,0,0,False,['0.0000001' '0.000001'],10500,0,https://public.mocortech.com/coin/F20250221222644251nxMa4xzrEMZZnd.png,1068,128f589271cb4951b03e71e6323eb7be,86577a25011a4dba9dc9427e084523ef,1740710210000,0,1,False,False,False,INCREASE,False,,,
LTC_USD,LTC_USD永续,LTC_USD PERPETUAL,3,LTC,USD,LTC,USD,1,LTC,10.0,1,200,0,2,0,4,0.01,1,1,5000,0.2,0.2,0.0002,0,0.004,0.005,5000,5000,0,0.004,0.004,1,0.2,['BITSTAMP' 'COINBASE' 'BITFINEX' 'KRAKEN'],0,False,False,False,['mc-trade-zone-pow'],[12],BY_VOLUME,[200  50],20,0.2,0.005,0.1,0,0,0,False,['0.01' '0.1' '1' '10'],5000,0,https://public.mocortech.com/coin/F20241213153000670eOXQ5HV3uUywEi.png,84,e9b47a809bd1456fa1d378f0d7db14ec,e9b47a809bd1456fa1d378f0d7db14ec,1611670134000,1733909220000,1,False,False,False,INCREASE,False,,,
XRP_USD,XRP_USD永续,XRP_USD PERPETUAL,3,XRP,USD,XRP,USD,1,XRP,10.0,1,200,0,4,0,4,0.0001,1,1,5000,0.2,0.2,0.0002,0,0.004,0.005,5000,5000,0,0.004,0.004,1,0.2,['BITSTAMP' 'COINBASE' 'BITFINEX' 'KRAKEN'],0,False,False,False,[],[],BY_VOLUME,[200  50],20,0.2,0.005,0.1,0,0,0,False,['0.0001' '0.001' '0.01'],5000,0,https://public.mocortech.com/coin/F20241213164655707md1Y5TGyOMoKyc.png,87,a7ceba5c75644a82ad2ccc1069f7a177,a7ceba5c75644a82ad2ccc1069f7a177,1611760363000,1734079800000,1,False,False,False,INCREASE,False,,,
ADA_USD,ADA_USD永续,ADA_USD PERPETUAL,3,ADA,USD,ADA,USD,1,ADA,10.0,1,200,0,4,0,4,0.0001,1,1,5000,0.2,0.2,0.0002,0,0.004,0.005,5000,5000,0,0.004,0.004,1,0.2,['BITSTAMP' 'COINBASE' 'BITFINEX' 'KRAKEN'],0,False,False,False,[],[],BY_VOLUME,[200  50],20,0.2,0.005,0.1,0,0,0,False,['0.0001' '0.001' '0.01'],5000,0,https://public.mocortech.com/coin/F2024121315293872746mNzCkpb4342n.png,91,2e42b66d3b774954b26146f7f2055b5c,2e42b66d3b774954b26146f7f2055b5c,1611844291000,1734071580000,1,False,False,False,INCREASE,False,,,
FARTCOIN_USDT,FARTCOIN_USDT永续,FARTCOIN_USDT PERPETUAL,3,FARTCOIN,USDT,FARTCOIN,USDT,1,USDT,10.0,1,100,0,4,0,4,0.0001,1,1,7000,0.2,0.2,0.0002,0,0.005,0.01,7000,7000,0,0.055,0.09,1,0.2,['BITGET' 'HTX' 'MEXC' 'KUCOIN'],0,False,False,False,['mc-trade-zone-MEME'],[29],BY_VOLUME,[200  50],20,0.2,0.005,0.1,0,0,0,False,['0.0001' '0.001'],7000,0,https://public.mocortech.com/coin/F20241021102115082MjF0g31Or7jB85.jpg,735,128f589271cb4951b03e71e6323eb7be,8fb2202548044e0da5b1946e8dfef500,1729825854000,1729826160000,1,True,False,False,INCREASE,False,,,
LINK_USD,LINK_USD永续,LINK_USD PERPETUAL,3,LINK,USD,LINK,USD,1,LINK,10.0,1,200,0,3,0,4,0.001,1,1,5000,0.2,0.2,0.0002,0,0.004,0.005,5000,5000,0,0.004,0.004,1,0.2,['BITSTAMP' 'COINBASE' 'KRAKEN'],0,False,False,False,['mc-trade-zone-SOL' 'mc-trade-zone-Arbitrum' 'mc-trade-zone-web3'],[37 24 19],BY_VOLUME,[200  50],20,0.2,0.005,0.1,0,0,0,False,['0.001' '0.01' '0.1' '1'],5000,0,https://public.mocortech.com/coin/F20241213152949806AsIAyYhvBQlUGT.png,859,8dee1f9303ee479ba80b98889997c29c,8dee1f9303ee479ba80b98889997c29c,1733908423000,1733909220000,1,False,False,False,INCREASE,False,,,
AVAX_USD,AVAX_USD永续,AVAX_USD PERPETUAL,3,AVAX,USD,AVAX,USD,1,AVAX,10.0,1,200,0,2,0,4,0.01,1,1,5000,0.2,0.2,0.0002,0,0.004,0.005,5000,5000,0,0.004,0.004,1,0.2,['BITSTAMP' 'COINBASE' 'KRAKEN'],0,False,False,False,[],[],BY_VOLUME,[200  50],20,0.2,0.005,0.1,0,0,0,False,['0.01' '0.1' '1' '10'],5000,0,https://public.mocortech.com/coin/F20241213153012406SQxNKqTCgZ0Xl2.png,864,758f878fcbf44e68806419920f71173c,758f878fcbf44e68806419920f71173c,1734070170000,1734071580000,1,False,False,False,INCREASE,False,,,
SOL_USD,SOL_USD永续,SOL_USD PERPETUAL,3,SOL,USD,SOL,USD,1,SOL,10.0,1,200,0,2,0,4,0.01,1,1,5000,0.2,0.2,0.0002,0,0.004,0.005,5000,5000,0,0.004,0.004,1,0.2,['BITSTAMP' 'COINBASE' 'BITFINEX' 'KRAKEN'],0,False,False,False,[],[],BY_VOLUME,[200  50],20,0.2,0.005,0.1,0,0,0,False,['0.01' '0.1' '1' '10'],5000,0,https://public.mocortech.com/coin/F202412131646421756vZPzKg4vTjcFb.png,865,8dedc95886d14867ad9a1668a38666db,8dedc95886d14867ad9a1668a38666db,1734077297000,1734079800000,1,False,False,False,INCREASE,False,,,
DOGE_USD,DOGE_USD永续,DOGE_USD PERPETUAL,3,DOGE,USD,DOGE,USD,1,DOGE,10.0,1,200,0,5,0,4,1e-05,1,1,5000,0.2,0.2,0.0002,0,0.004,0.005,5000,5000,0,0.004,0.004,1,0.2,['BITSTAMP' 'COINBASE' 'KRAKEN'],0,False,False,False,[],[],BY_VOLUME,[200  50],20,0.2,0.005,0.1,0,0,0,False,['0.00001' '0.0001' '0.001' '0.01'],5000,0,https://public.mocortech.com/coin/F20241213174607475uFl9OP0OpznrQq.png,866,a1001412a8d34b59b4d25dcce9e217d2,a1001412a8d34b59b4d25dcce9e217d2,1734081519000,1734083220000,1,False,False,False,INCREASE,False,,,
SUI_USD,SUI_USD永续,SUI_USD PERPETUAL,3,SUI,USD,SUI,USD,1,SUI,10.0,1,200,0,4,0,4,0.0001,1,1,5000,0.2,0.2,0.0002,0,0.004,0.005,5000,5000,0,0.004,0.004,1,0.2,['BITSTAMP' 'COINBASE' 'BITFINEX' 'KRAKEN'],0,False,False,False,[],[],BY_VOLUME,[200  50],20,0.2,0.005,0.1,0,0,0,False,['0.0001' '0.001' '0.01' '0.1'],5000,0,https://public.mocortech.com/coin/F20241213174546275F3PO7c2UkjJFI5.png,867,0c03efabdc2e45bc8086372dda899ac5,0c03efabdc2e45bc8086372dda899ac5,1734081780000,1734083220000,1,False,False,False,INCREASE,False,,,
SUI_USDT,SUI_USDT永续,SUI_USDT PERPETUAL,3,SUI,USDT,SUI,USDT,1,USDT,1.0,1,200,0,4,0,4,0.0001,1,1,750000,0.2,0.2,0.0,0,0.004,0.005,750000,750000,0,0.056,0.095,1,0.2,['BYBIT' 'BINANCE' 'HTX' 'OKX' 'MEXC'],0,False,False,False,['mc-trade-zone-0fees'],[45],BY_VOLUME,[200  50],20,0.2,0.005,0.1,0,0,0,False,['0.0001' '0.001' '0.01'],750000,0,https://public.mocortech.com/coin/F20230701204625023Ffq5nn4ft0F4k9.png,397,128f589271cb4951b03e71e6323eb7be,0c03efabdc2e45bc8086372dda899ac5,1683115171000,0,1,True,False,True,INCREASE,True,,,
VINE_USDT,VINE_USDT永续,VINE_USDT PERPETUAL,3,VINE,USDT,VINE,USDT,1,USDT,10.0,1,20,0,5,0,4,1e-05,1,1,280000,0.5,0.5,0.0,0,0.004,0.05,280000,280000,0,0.004,0.004,1,0.2,['BITGET' 'GATEIO' 'MEXC'],0,False,False,False,['mc-trade-zone-0fees'],[45],BY_VOLUME,[200  50],20,0.2,0.005,0.1,0,0,0,False,['0.00001' '0.0001'],280000,0,https://public.mocortech.com/coin/F20250123115325084N4vCD8QWtM5c4Q.png,1000,128f589271cb4951b03e71e6323eb7be,9328b4a7dcf34b8a92f5a02000fd37ef,1737608292000,0,1,False,False,True,INCREASE,True,,,
DOGE_USDT,DOGE_USDT永续,DOGE_USDT PERPETUAL,3,DOGE,USDT,DOGE,USDT,1,USDT,100.0,1,200,0,5,0,4,1e-05,1,1,200000,0.2,0.2,0.0,0,0.004,0.005,200000,200000,0,0.056,0.095,1,0.2,['BITGET' 'BYBIT' 'BINANCE' 'OKX' 'MEXC' 'KUCOIN'],0,False,False,False,['mc-trade-zone-0fees' 'mc-trade-zone-MEME'],[45 29],BY_VOLUME,[200  50],20,0.2,0.005,0.1,0,0,0,False,['0.00001' '0.0001' '0.001' '0.01'],200000,0,https://public.mocortech.com/coin/F20230701185052663aGiNzu1AGTZxgU.png,68,128f589271cb4951b03e71e6323eb7be,a1001412a8d34b59b4d25dcce9e217d2,1603683981000,0,1,True,False,True,INCREASE,True,,,
ADA_USDT,ADA_USDT永续,ADA_USDT PERPETUAL,3,ADA,USDT,ADA,USDT,1,USDT,1.0,1,200,0,4,0,4,0.0001,1,1,2800000,0.1,0.1,0.0,0,0.004,0.005,2800000,2800000,0,0.056,0.095,1,0.2,['BITGET' 'BYBIT' 'BINANCE' 'OKX' 'MEXC' 'KUCOIN'],0,False,False,False,['mc-trade-zone-0fees'],[45],BY_VOLUME,[200  50],20,0.2,0.005,0.1,0,0,0,False,['0.0001' '0.001' '0.01'],2800000,0,https://public.mocortech.com/coin/F20210422152002914k5dNIzkG3B2JdR.png,27,128f589271cb4951b03e71e6323eb7be,2e42b66d3b774954b26146f7f2055b5c,1594213380000,0,1,True,False,True,INCREASE,True,,,
MUBARAK_USDT,MUBARAK_USDT永续,MUBARAK_USDT PERPETUAL,3,MUBARAK,USDT,MUBARAK,USDT,1,USDT,100.0,1,50,0,5,0,4,1e-05,1,1,3600,0.2,0.2,0.0,0,0.01,0.02,3600,3600,0,0.005,0.005,1,0.2,['BITGET' 'GATEIO' 'MEXC'],0,False,False,False,['mc-trade-zone-0fees'],[45],BY_VOLUME,[200  50],20,0.2,0.005,0.1,0,0,0,False,['0.00001' '0.0001'],3600,0,https://public.mocortech.com/coin/F20250314120814819VQglEj5UNl7DVe.jpeg,1088,128f589271cb4951b03e71e6323eb7be,0abc17c8a8e84b69aca64ba0dc2e18ae,1742007765000,0,1,False,False,True,INCREASE,True,,,
PI_USDT,PI_USDT永续,PI_USDT PERPETUAL,3,PI,USDT,PI,USDT,1,USDT,1.0,1,20,0,4,0,4,0.0001,1,1,45000,0.2,0.2,0.0,0,0.01,0.05,45000,45000,0,0.005,0.005,1,0.2,['BITGET' 'OKX' 'MEXC'],0,False,False,False,['mc-trade-zone-0fees'],[45],BY_VOLUME,[200  50],20,0.2,0.005,0.1,0,0,0,False,['0.0001' '0.001'],45000,0,https://public.mocortech.com/coin/F20250212161539288dW12QbAS8qlp0x.png,1048,128f589271cb4951b03e71e6323eb7be,9cf58ad4fbe147c59472c9848e760aab,1739511352000,1740038520000,1,True,False,True,INCREASE,True,,,
GHIBLI_USDT,GHIBLI_USDT永续,GHIBLI_USDT PERPETUAL,3,GHIBLI,USDT,GHIBLI,USDT,1,USDT,100.0,1,50,0,5,0,4,1e-05,1,1,600,0.2,0.2,0.0002,0,0.01,0.02,600,600,0,0.005,0.005,1,0.05,['MEXC'],0,True,False,False,['mc-trade-zone-contract-new'],[-1],BY_VOLUME,[200  50],20,0.2,0.005,0.1,0,0,0,False,['0.00001' '0.0001'],600,0,https://public.mocortech.com/coin/F20250327093116873C4miYRpTGvwEaY.png,1131,128f589271cb4951b03e71e6323eb7be,23204ed8a8b945fcbb21968379a22b58,1743040841000,0,1,False,False,False,INCREASE,False,,,
HOLD_USDT,HOLD_USDT永续,HOLD_USDT PERPETUAL,3,HOLD,USDT,HOLD,USDT,1,USDT,1000.0,1,50,0,7,0,4,1e-07,1,1,7500,0.2,0.2,0.0,0,0.01,0.02,7500,7500,0,0.005,0.005,1,0.05,['GATEIO' 'MEXC' 'KUCOIN'],0,False,False,False,['mc-trade-zone-0fees'],[45],BY_VOLUME,[200  50],20,0.2,0.005,0.1,0,0,0,False,['0.0000001' '0.000001'],7500,0,https://public.mocortech.com/coin/F20241206131334259evZcaJiNnX8hBN.jpeg,868,128f589271cb4951b03e71e6323eb7be,005b2ed81f2742c8b4057335ff40f6cb,1734097287000,1734354000000,1,True,False,True,INCREASE,True,,,
BROCCOLIF3B_USDT,BROCCOLIF3B_USDT永续,BROCCOLIF3B_USDT PERPETUAL,3,BROCCOLIF3B,USDT,BROCCOLIF3B,USDT,1,USDT,10.0,1,50,0,5,0,4,1e-05,1,1,60000,0.2,0.2,0.0002,0,0.005,0.02,60000,60000,0,0.005,0.005,1,0.2,['MEXC'],0,False,False,False,[],[],BY_VOLUME,[200  50],20,0.2,0.005,0.1,0,0,0,False,['0.00001' '0.0001'],60000,0,https://public.mocortech.com/coin/F20250218234943600P4HknRRA8CXuYu.jpeg,1058,128f589271cb4951b03e71e6323eb7be,442cbdb0ebc64e33be40474044ac9a09,1739963083000,0,1,False,False,False,INCREASE,False,,,
PEPE_USDT,PEPE_USDT永续,PEPE_USDT PERPETUAL,3,PEPE,USDT,PEPE,USDT,1,USDT,10000000.0,1,200,0,9,0,4,1e-09,1,1,7500,0.2,0.2,0.0,0,0.004,0.005,7500,7500,0,0.056,0.095,1,0.2,['BITGET' 'BYBIT' 'BINANCE' 'HTX' 'OKX'],0,False,False,False,['mc-trade-zone-0fees' 'mc-trade-zone-MEME'],[45 29],BY_VOLUME,[200  50],20,0.2,0.005,0.1,0,0,0,False,['0.000000001' '0.00000001' '0.0000001'],7500,0,https://public.mocortech.com/coin/F20230418233803170JsJkuJKWBcrsaY.png,384,128f589271cb4951b03e71e6323eb7be,55066519a2b54ed09c61b0c142bf5abc,1681900341000,0,1,True,False,True,INCREASE,True,,,
KEYCAT_USDT,KEYCAT_USDT永续,KEYCAT_USDT PERPETUAL,3,KEYCAT,USDT,KEYCAT,USDT,1,USDT,100.0,1,50,0,6,0,4,1e-06,1,1,700,0.2,0.2,0.0002,0,0.01,0.02,700,700,0,0.005,0.005,1,0.05,['MEXC'],0,True,False,False,['mc-trade-zone-contract-new'],[-1],BY_VOLUME,[200  50],20,0.2,0.005,0.1,0,0,0,False,['0.000001' '0.00001'],700,0,https://public.mocortech.com/coin/F202501151614107217b3LuHL799QoWH.png,1141,128f589271cb4951b03e71e6323eb7be,1a36eecf0ce94acc847d57f40af95499,1743216867000,0,1,False,False,False,INCREASE,False,,,
VIDT_USDT,VIDT_USDT永续,VIDT_USDT PERPETUAL,3,VIDT,USDT,VIDT,USDT,1,USDT,100.0,1,20,0,5,0,4,1e-05,1,1,9000,0.5,0.5,0.0002,0,0.004,0.05,9000,9000,0,0.004,0.004,1,0.2,['BINANCE' 'MEXC' 'KUCOIN'],0,False,False,False,['mc-trade-zone-layer2'],[5],BY_VOLUME,[200  50],20,0.2,0.005,0.1,0,0,0,False,['0.00001' '0.0001'],9000,0,https://public.mocortech.com/coin/F20240821204017357Z3NF5UnnOzupAe.png,667,128f589271cb4951b03e71e6323eb7be,238f9ffefb214f6db600999bc7b9e65a,1724243090000,0,1,True,False,False,INCREASE,False,,,
AVAX_USDT,AVAX_USDT永续,AVAX_USDT PERPETUAL,3,AVAX,USDT,AVAX,USDT,1,USDT,0.1,1,200,0,3,0,4,0.001,1,1,640000,0.2,0.2,0.0,0,0.004,0.005,640000,640000,0,0.056,0.095,1,0.2,['BITGET' 'BYBIT' 'BINANCE' 'HTX' 'OKX' 'MEXC' 'KUCOIN'],0,False,False,False,[],[],BY_VOLUME,[200  50],20,0.2,0.005,0.1,0,0,0,False,['0.001' '0.01' '0.1' '1'],640000,0,https://public.mocortech.com/coin/F202502261821125235pbkvxHpfbOElb.jpg,49,128f589271cb4951b03e71e6323eb7be,758f878fcbf44e68806419920f71173c,1600772156000,0,1,True,False,True,INCREASE,True,,,
WHITE_USDT,WHITE_USDT永续,WHITE_USDT PERPETUAL,3,WHITE,USDT,WHITE,USDT,1,USDT,10000.0,1,50,0,7,0,4,1e-07,1,1,150,0.2,0.2,0.0002,0,0.01,0.02,150,150,0,0.005,0.005,1,0.05,['MEXC'],0,False,False,False,[],[],BY_VOLUME,[200  50],20,0.2,0.005,0.1,0,0,0,False,['0.0000001' '0.000001'],150,0,https://public.mocortech.com/coin/F20250326112445444TF1coHRMSdBNMS.png,1069,128f589271cb4951b03e71e6323eb7be,dcc42a627d8b429a9f69c9d3efe9cffb,1740797402000,0,1,False,False,False,INCREASE,False,,,
LINK_USDT,LINK_USDT永续,LINK_USDT PERPETUAL,3,LINK,USDT,LINK,USDT,1,USDT,0.1,1,200,0,3,0,4,0.001,1,1,865000,0.2,0.2,0.0,0,0.004,0.005,865000,865000,0,0.056,0.095,1,0.2,['BYBIT' 'BINANCE' 'HTX' 'OKX' 'MEXC' 'KUCOIN'],0,False,False,False,"['mc-trade-zone-0fees' 'mc-trade-zone-SOL' 'mc-trade-zone-Arbitrum'
 'mc-trade-zone-web3']",[45 37 24 19],BY_VOLUME,[200  50],20,0.2,0.005,0.1,0,0,0,False,['0.001' '0.01' '0.1'],865000,0,https://public.mocortech.com/coin/F20210422163936008oJUHyB4eiST9Es.png,18,128f589271cb4951b03e71e6323eb7be,8dee1f9303ee479ba80b98889997c29c,1592820127000,0,1,True,False,True,INCREASE,True,,,
CORE_USDT,CORE_USDT永续,CORE_USDT PERPETUAL,3,CORE,USDT,CORE,USDT,1,USDT,1.0,1,50,0,4,0,4,0.0001,1,1,380000,0.2,0.2,0.0002,0,0.004,0.02,380000,380000,0,0.056,0.092,1,0.2,['BITGET' 'BYBIT' 'OKX' 'MEXC'],0,False,False,False,[],[],BY_VOLUME,[200  50],20,0.2,0.005,0.1,0,0,0,False,['0.0001' '0.001' '0.01'],380000,0,https://public.mocortech.com/coin/F20240123154238775TLkvqgfqUhwulb.png,324,128f589271cb4951b03e71e6323eb7be,c0bbfa2fd16f4e768b9fe0efc88709a3,1675865294000,0,1,True,False,False,INCREASE,False,,,
ENA_USDT,ENA_USDT永续,ENA_USDT PERPETUAL,3,ENA,USDT,ENA,USDT,1,USDT,10.0,1,200,0,4,0,4,0.0001,1,1,330000,0.2,0.2,0.0,0,0.004,0.005,330000,330000,0,0.056,0.095,1,0.2,['BITGET' 'BYBIT' 'BINANCE' 'HTX' 'MEXC' 'KUCOIN'],0,False,False,False,['mc-trade-zone-0fees'],[45],BY_VOLUME,[200  50],20,0.2,0.005,0.1,0,0,0,False,['0.0001' '0.001'],330000,0,https://public.mocortech.com/coin/F202404011424268567EKqGeZYVbzQW0.png,562,128f589271cb4951b03e71e6323eb7be,5db5a74884c3400696d7d35a737dc101,1712055825000,0,1,True,False,True,INCREASE,True,,,
MUBARAKAH_USDT,MUBARAKAH_USDT永续,MUBARAKAH_USDT PERPETUAL,3,MUBARAKAH,USDT,MUBARAKAH,USDT,1,USDT,100.0,1,50,0,5,0,4,1e-05,1,1,9000,0.2,0.2,0.0002,0,0.01,0.02,9000,9000,0,0.005,0.005,1,0.05,['MEXC'],0,False,False,False,[],[],BY_VOLUME,[200  50],20,0.2,0.005,0.1,0,0,0,False,['0.00001' '0.0001'],9000,0,https://public.mocortech.com/coin/F20250318093753822j3xL2IdkZXN2aZ.png,1091,128f589271cb4951b03e71e6323eb7be,950f26929fa94733a89662e652bd6857,1742274726000,0,1,False,False,False,INCREASE,False,,,
